"GRID_1","GRID_5","PS_AREA_CODE","PS_AREA","PS_AREA_NUMBER"
"5245069","6245065","IRS06ST","9220060",4
"5245070","6245070","IRS06ST","9220060",4
"5245071","6245070","IRS06ST","9220060",4
"5245072","6245070","IRS06ST","9220060",4
"5245073","6245070","IRS06ST","9220060",4
"5245074","6245070","IRS06ST","9220060",4
"5245075","6245075","IRS06ST","9220060",4
"5245076","6245075","IRS06ST","9220060",4
"5245077","6245075","IRS06ST","9220060",4
"5245078","6245075","IRS06ST","9220060",4
"5245079","6245075","IRS06ST","9220060",4
"5245080","6245080","IRS06ST","9220060",4
"5245081","6245080","IRS06ST","9220060",4
"5245082","6245080","IRS06ST","9220060",4
"5245083","6245080","IRS06ST","9220060",4
"5245084","6245080","IRS06ST","9220060",4
"5245085","6245085","IRS06ST","9220060",4
"5245086","6245085","IRS06ST","9220060",4
"5245087","6245085","IRS06ST","9220060",4
"5245088","6245085","IRS06ST","9220060",4
"5245089","6245085","IRS06ST","9220060",4
"5245090","6245090","IRS06ST","9220060",4
"5245091","6245090","IRS06ST","9220060",4
"5245092","6245090","IRS06ST","9220060",4
"5245093","6245090","IRS06ST","9220060",4
"5245094","6245090","IRS06ST","9220060",4
"5245095","6245095","IRS06ST","9220060",4
"5245096","6245095","IRS06ST","9220060",4
"5245097","6245095","IRS06ST","9220060",4
"5245098","6245095","IRS06ST","9220060",4
"5245099","6245095","IRS06ST","9220060",4
"5245100","6245100","IRS06ST","9220060",4
"5245101","6245100","IRS06ST","9220060",4
"5245102","6245100","IRS06ST","9220060",4
"5245103","6245100","IRS06ST","9220060",4
"5245104","6245100","IRS06ST","9220060",4
"5245105","6245105","IRS06ST","9220060",4
"5245106","6245105","IRS06ST","9220060",4
"5245107","6245105","IRS06ST","9220060",4
"5245108","6245105","IRS06ST","9220060",4
"5245109","6245105","IRS06ST","9220060",4
"5245110","6245110","IRS06ST","9220060",4
"5245111","6245110","IRS06ST","9220060",4
"5245112","6245110","IRS06ST","9220060",4
"5245113","6245110","IRS06ST","9220060",4
"5245114","6245110","IRS06ST","9220060",4
"5245115","6245115","IRS06ST","9220060",4
"5245116","6245115","IRS06ST","9220060",4
"5245117","6245115","IRS06ST","9220060",4
"5245118","6245115","IRS06ST","9220060",4
"5245119","6245115","IRS06ST","9220060",4
"5245120","6245120","IRS06ST","9220060",4
"5245121","6245120","IRS06ST","9220060",4
"5245122","6245120","IRS06ST","9220060",4
"5245123","6245120","IRS06ST","9220060",4
"5245124","6245120","IRS06ST","9220060",4
"5245125","6245125","IRS06ST","9220060",4
"5245126","6245125","IRS06ST","9220060",4
"5245127","6245125","IRS06ST","9220060",4
"5245128","6245125","IRS06ST","9220060",4
"5245129","6245125","IRS06ST","9220060",4
"5245130","6245130","IRS06ST","9220060",4
"5245131","6245130","IRS06ST","9220060",4
"5245132","6245130","IRS06ST","9220060",4
"5245133","6245130","IRS06ST","9220060",4
"5245134","6245130","IRS06ST","9220060",4
"5245135","6245135","IRS06ST","9220060",4
"5245136","6245135","IRS06ST","9220060",4
"5245137","6245135","IRS06ST","9220060",4
"5245138","6245135","IRS06ST","9220060",4
"5245139","6245135","IRS06ST","9220060",4
"5245140","6245140","IRS06ST","9220060",4
"5245141","6245140","IRS06ST","9220060",4
"5245142","6245140","IRS06ST","9220060",4
"5245143","6245140","IRS06ST","9220060",4
"5245144","6245140","IRS06ST","9220060",4
"5245145","6245145","IRS06ST","9220060",4
"5245146","6245145","IRS06ST","9220060",4
"5245147","6245145","IRS06ST","9220060",4
"5245148","6245145","IRS06ST","9220060",4
"5245149","6245145","IRS06ST","9220060",4
"5246020","6245020","IRS06ST","9220060",4
"5246021","6245020","IRS06ST","9220060",4
"5246022","6245020","IRS06ST","9220060",4
"5246023","6245020","IRS06ST","9220060",4
"5246024","6245020","IRS06ST","9220060",4
"5246025","6245025","IRS06ST","9220060",4
"5246026","6245025","IRS06ST","9220060",4
"5246027","6245025","IRS06ST","9220060",4
"5246028","6245025","IRS06ST","9220060",4
"5246029","6245025","IRS06ST","9220060",4
"5246030","6245030","IRS06ST","9220060",4
"5246031","6245030","IRS06ST","9220060",4
"5246032","6245030","IRS06ST","9220060",4
"5246033","6245030","IRS06ST","9220060",4
"5246034","6245030","IRS06ST","9220060",4
"5246035","6245035","IRS06ST","9220060",4
"5246036","6245035","IRS06ST","9220060",4
"5246037","6245035","IRS06ST","9220060",4
"5246038","6245035","IRS06ST","9220060",4
"5246039","6245035","IRS06ST","9220060",4
"5246040","6245040","IRS06ST","9220060",4
"5246041","6245040","IRS06ST","9220060",4
"5246042","6245040","IRS06ST","9220060",4
"5246043","6245040","IRS06ST","9220060",4
"5246044","6245040","IRS06ST","9220060",4
"5246045","6245045","IRS06ST","9220060",4
"5246046","6245045","IRS06ST","9220060",4
"5246047","6245045","IRS06ST","9220060",4
"5246048","6245045","IRS06ST","9220060",4
"5246049","6245045","IRS06ST","9220060",4
"5246050","6245050","IRS06ST","9220060",4
"5246051","6245050","IRS06ST","9220060",4
"5246052","6245050","IRS06ST","9220060",4
"5246053","6245050","IRS06ST","9220060",4
"5246054","6245050","IRS06ST","9220060",4
"5246055","6245055","IRS06ST","9220060",4
"5246056","6245055","IRS06ST","9220060",4
"5246057","6245055","IRS06ST","9220060",4
"5246058","6245055","IRS06ST","9220060",4
"5246059","6245055","IRS06ST","9220060",4
"5246060","6245060","IRS06ST","9220060",4
"5246061","6245060","IRS06ST","9220060",4
"5246062","6245060","IRS06ST","9220060",4
"5246063","6245060","IRS06ST","9220060",4
"5246064","6245060","IRS06ST","9220060",4
"5246065","6245065","IRS06ST","9220060",4
"5246066","6245065","IRS06ST","9220060",4
"5246067","6245065","IRS06ST","9220060",4
"5246068","6245065","IRS06ST","9220060",4
"5246069","6245065","IRS06ST","9220060",4
"5246070","6245070","IRS06ST","9220060",4
"5246071","6245070","IRS06ST","9220060",4
"5246072","6245070","IRS06ST","9220060",4
"5246073","6245070","IRS06ST","9220060",4
"5246074","6245070","IRS06ST","9220060",4
"5246075","6245075","IRS06ST","9220060",4
"5246076","6245075","IRS06ST","9220060",4
"5246077","6245075","IRS06ST","9220060",4
"5246078","6245075","IRS06ST","9220060",4
"5246079","6245075","IRS06ST","9220060",4
"5246080","6245080","IRS06ST","9220060",4
"5246081","6245080","IRS06ST","9220060",4
"5246082","6245080","IRS06ST","9220060",4
"5246083","6245080","IRS06ST","9220060",4
"5246084","6245080","IRS06ST","9220060",4
"5246085","6245085","IRS06ST","9220060",4
"5246086","6245085","IRS06ST","9220060",4
"5246087","6245085","IRS06ST","9220060",4
"5246088","6245085","IRS06ST","9220060",4
"5246089","6245085","IRS06ST","9220060",4
"5246090","6245090","IRS06ST","9220060",4
"5246091","6245090","IRS06ST","9220060",4
"5246092","6245090","IRS06ST","9220060",4
"5246093","6245090","IRS06ST","9220060",4
"5246094","6245090","IRS06ST","9220060",4
"5246095","6245095","IRS06ST","9220060",4
"5246096","6245095","IRS06ST","9220060",4
"5246097","6245095","IRS06ST","9220060",4
"5246098","6245095","IRS06ST","9220060",4
"5246099","6245095","IRS06ST","9220060",4
"5246100","6245100","IRS06ST","9220060",4
"5246101","6245100","IRS06ST","9220060",4
"5246102","6245100","IRS06ST","9220060",4
"5246103","6245100","IRS06ST","9220060",4
"5246104","6245100","IRS06ST","9220060",4
"5246105","6245105","IRS06ST","9220060",4
"5246106","6245105","IRS06ST","9220060",4
"5246107","6245105","IRS06ST","9220060",4
"5246108","6245105","IRS06ST","9220060",4
"5246109","6245105","IRS06ST","9220060",4
"5246110","6245110","IRS06ST","9220060",4
"5246111","6245110","IRS06ST","9220060",4
"5246112","6245110","IRS06ST","9220060",4
"5246113","6245110","IRS06ST","9220060",4
"5246114","6245110","IRS06ST","9220060",4
"5246115","6245115","IRS06ST","9220060",4
"5246116","6245115","IRS06ST","9220060",4
"5246117","6245115","IRS06ST","9220060",4
"5246118","6245115","IRS06ST","9220060",4
"5246119","6245115","IRS06ST","9220060",4
"5246120","6245120","IRS06ST","9220060",4
"5246121","6245120","IRS06ST","9220060",4
"5246122","6245120","IRS06ST","9220060",4
"5246123","6245120","IRS06ST","9220060",4
"5246124","6245120","IRS06ST","9220060",4
"5246125","6245125","IRS06ST","9220060",4
"5246126","6245125","IRS06ST","9220060",4
"5246127","6245125","IRS06ST","9220060",4
"5246128","6245125","IRS06ST","9220060",4
"5246129","6245125","IRS06ST","9220060",4
"5246130","6245130","IRS06ST","9220060",4
"5246131","6245130","IRS06ST","9220060",4
"5246132","6245130","IRS06ST","9220060",4
"5246133","6245130","IRS06ST","9220060",4
"5246134","6245130","IRS06ST","9220060",4
"5246135","6245135","IRS06ST","9220060",4
"5246136","6245135","IRS06ST","9220060",4
"5246137","6245135","IRS06ST","9220060",4
"5246138","6245135","IRS06ST","9220060",4
"5246139","6245135","IRS06ST","9220060",4
"5246140","6245140","IRS06ST","9220060",4
"5246141","6245140","IRS06ST","9220060",4
"5246142","6245140","IRS06ST","9220060",4
"5246143","6245140","IRS06ST","9220060",4
"5246144","6245140","IRS06ST","9220060",4
"5246145","6245145","IRS06ST","9220060",4
"5246146","6245145","IRS06ST","9220060",4
"5246147","6245145","IRS06ST","9220060",4
"5246148","6245145","IRS06ST","9220060",4
"5246149","6245145","IRS06ST","9220060",4
"5247020","6245020","IRS06ST","9220060",4
"5247021","6245020","IRS06ST","9220060",4
"5247022","6245020","IRS06ST","9220060",4
"5247023","6245020","IRS06ST","9220060",4
"5247024","6245020","IRS06ST","9220060",4
"5247025","6245025","IRS06ST","9220060",4
"5247026","6245025","IRS06ST","9220060",4
"5247027","6245025","IRS06ST","9220060",4
"5247028","6245025","IRS06ST","9220060",4
"5247029","6245025","IRS06ST","9220060",4
"5247030","6245030","IRS06ST","9220060",4
"5247031","6245030","IRS06ST","9220060",4
"5247032","6245030","IRS06ST","9220060",4
"5247033","6245030","IRS06ST","9220060",4
"5247034","6245030","IRS06ST","9220060",4
"5247035","6245035","IRS06ST","9220060",4
"5247036","6245035","IRS06ST","9220060",4
"5247037","6245035","IRS06ST","9220060",4
"5247038","6245035","IRS06ST","9220060",4
"5247039","6245035","IRS06ST","9220060",4
"5247040","6245040","IRS06ST","9220060",4
"5247041","6245040","IRS06ST","9220060",4
"5247042","6245040","IRS06ST","9220060",4
"5247043","6245040","IRS06ST","9220060",4
"5247044","6245040","IRS06ST","9220060",4
"5247045","6245045","IRS06ST","9220060",4
"5247046","6245045","IRS06ST","9220060",4
"5247047","6245045","IRS06ST","9220060",4
"5247048","6245045","IRS06ST","9220060",4
"5247049","6245045","IRS06ST","9220060",4
"5247050","6245050","IRS06ST","9220060",4
"5247051","6245050","IRS06ST","9220060",4
"5247052","6245050","IRS06ST","9220060",4
"5247053","6245050","IRS06ST","9220060",4
"5247054","6245050","IRS06ST","9220060",4
"5247055","6245055","IRS06ST","9220060",4
"5247056","6245055","IRS06ST","9220060",4
"5247057","6245055","IRS06ST","9220060",4
"5247058","6245055","IRS06ST","9220060",4
"5247059","6245055","IRS06ST","9220060",4
"5247060","6245060","IRS06ST","9220060",4
"5247061","6245060","IRS06ST","9220060",4
"5247062","6245060","IRS06ST","9220060",4
"5247063","6245060","IRS06ST","9220060",4
"5247064","6245060","IRS06ST","9220060",4
"5247065","6245065","IRS06ST","9220060",4
"5247066","6245065","IRS06ST","9220060",4
"5247067","6245065","IRS06ST","9220060",4
"5247068","6245065","IRS06ST","9220060",4
"5247069","6245065","IRS06ST","9220060",4
"5247070","6245070","IRS06ST","9220060",4
"5247071","6245070","IRS06ST","9220060",4
"5247072","6245070","IRS06ST","9220060",4
"5247073","6245070","IRS06ST","9220060",4
"5247074","6245070","IRS06ST","9220060",4
"5247075","6245075","IRS06ST","9220060",4
"5247076","6245075","IRS06ST","9220060",4
"5247077","6245075","IRS06ST","9220060",4
"5247078","6245075","IRS06ST","9220060",4
"5247079","6245075","IRS06ST","9220060",4
"5247080","6245080","IRS06ST","9220060",4
"5247081","6245080","IRS06ST","9220060",4
"5247082","6245080","IRS06ST","9220060",4
"5247083","6245080","IRS06ST","9220060",4
"5247084","6245080","IRS06ST","9220060",4
"5247085","6245085","IRS06ST","9220060",4
"5247086","6245085","IRS06ST","9220060",4
"5247087","6245085","IRS06ST","9220060",4
"5247088","6245085","IRS06ST","9220060",4
"5247089","6245085","IRS06ST","9220060",4
"5247090","6245090","IRS06ST","9220060",4
"5247091","6245090","IRS06ST","9220060",4
"5247092","6245090","IRS06ST","9220060",4
"5247093","6245090","IRS06ST","9220060",4
"5247094","6245090","IRS06ST","9220060",4
"5247095","6245095","IRS06ST","9220060",4
"5247096","6245095","IRS06ST","9220060",4
"5247097","6245095","IRS06ST","9220060",4
"5247098","6245095","IRS06ST","9220060",4
"5247099","6245095","IRS06ST","9220060",4
"5247100","6245100","IRS06ST","9220060",4
"5247101","6245100","IRS06ST","9220060",4
"5247102","6245100","IRS06ST","9220060",4
"5247103","6245100","IRS06ST","9220060",4
"5247104","6245100","IRS06ST","9220060",4
"5247105","6245105","IRS06ST","9220060",4
"5247106","6245105","IRS06ST","9220060",4
"5247107","6245105","IRS06ST","9220060",4
"5247108","6245105","IRS06ST","9220060",4
"5247109","6245105","IRS06ST","9220060",4
"5247110","6245110","IRS06ST","9220060",4
"5247111","6245110","IRS06ST","9220060",4
"5247112","6245110","IRS06ST","9220060",4
"5247113","6245110","IRS06ST","9220060",4
"5247114","6245110","IRS06ST","9220060",4
"5247115","6245115","IRS06ST","9220060",4
"5247116","6245115","IRS06ST","9220060",4
"5247117","6245115","IRS06ST","9220060",4
"5247118","6245115","IRS06ST","9220060",4
"5247119","6245115","IRS06ST","9220060",4
"5247120","6245120","IRS06ST","9220060",4
"5247121","6245120","IRS06ST","9220060",4
"5247122","6245120","IRS06ST","9220060",4
"5247123","6245120","IRS06ST","9220060",4
"5247124","6245120","IRS06ST","9220060",4
"5247125","6245125","IRS06ST","9220060",4
"5247126","6245125","IRS06ST","9220060",4
"5247127","6245125","IRS06ST","9220060",4
"5247128","6245125","IRS06ST","9220060",4
"5247129","6245125","IRS06ST","9220060",4
"5247130","6245130","IRS06ST","9220060",4
"5247131","6245130","IRS06ST","9220060",4
"5247132","6245130","IRS06ST","9220060",4
"5247133","6245130","IRS06ST","9220060",4
"5247134","6245130","IRS06ST","9220060",4
"5247135","6245135","IRS06ST","9220060",4
"5247136","6245135","IRS06ST","9220060",4
"5247137","6245135","IRS06ST","9220060",4
"5247138","6245135","IRS06ST","9220060",4
"5247139","6245135","IRS06ST","9220060",4
"5247140","6245140","IRS06ST","9220060",4
"5247141","6245140","IRS06ST","9220060",4
"5247142","6245140","IRS06ST","9220060",4
"5247143","6245140","IRS06ST","9220060",4
"5247144","6245140","IRS06ST","9220060",4
"5247145","6245145","IRS06ST","9220060",4
"5247146","6245145","IRS06ST","9220060",4
"5247147","6245145","IRS06ST","9220060",4
"5247148","6245145","IRS06ST","9220060",4
"5247149","6245145","IRS06ST","9220060",4
"5248020","6245020","IRS06ST","9220060",4
"5248021","6245020","IRS06ST","9220060",4
"5248022","6245020","IRS06ST","9220060",4
"5248023","6245020","IRS06ST","9220060",4
"5248024","6245020","IRS06ST","9220060",4
"5248025","6245025","IRS06ST","9220060",4
"5248026","6245025","IRS06ST","9220060",4
"5248027","6245025","IRS06ST","9220060",4
"5248028","6245025","IRS06ST","9220060",4
"5248029","6245025","IRS06ST","9220060",4
"5248030","6245030","IRS06ST","9220060",4
"5248031","6245030","IRS06ST","9220060",4
"5248032","6245030","IRS06ST","9220060",4
"5248033","6245030","IRS06ST","9220060",4
"5248034","6245030","IRS06ST","9220060",4
"5248035","6245035","IRS06ST","9220060",4
"5248036","6245035","IRS06ST","9220060",4
"5248037","6245035","IRS06ST","9220060",4
"5248038","6245035","IRS06ST","9220060",4
"5248039","6245035","IRS06ST","9220060",4
"5248040","6245040","IRS06ST","9220060",4
"5248041","6245040","IRS06ST","9220060",4
"5248042","6245040","IRS06ST","9220060",4
"5248043","6245040","IRS06ST","9220060",4
"5248044","6245040","IRS06ST","9220060",4
"5248045","6245045","IRS06ST","9220060",4
"5248046","6245045","IRS06ST","9220060",4
"5248047","6245045","IRS06ST","9220060",4
"5248048","6245045","IRS06ST","9220060",4
"5248049","6245045","IRS06ST","9220060",4
"5248050","6245050","IRS06ST","9220060",4
"5248051","6245050","IRS06ST","9220060",4
"5248052","6245050","IRS06ST","9220060",4
"5248053","6245050","IRS06ST","9220060",4
"5248054","6245050","IRS06ST","9220060",4
"5248055","6245055","IRS06ST","9220060",4
"5248056","6245055","IRS06ST","9220060",4
"5248057","6245055","IRS06ST","9220060",4
"5248058","6245055","IRS06ST","9220060",4
"5248059","6245055","IRS06ST","9220060",4
"5248060","6245060","IRS06ST","9220060",4
"5248061","6245060","IRS06ST","9220060",4
"5248062","6245060","IRS06ST","9220060",4
"5248063","6245060","IRS06ST","9220060",4
"5248064","6245060","IRS06ST","9220060",4
"5248065","6245065","IRS06ST","9220060",4
"5248066","6245065","IRS06ST","9220060",4
"5248067","6245065","IRS06ST","9220060",4
"5248068","6245065","IRS06ST","9220060",4
"5248069","6245065","IRS06ST","9220060",4
"5248070","6245070","IRS06ST","9220060",4
"5248071","6245070","IRS06ST","9220060",4
"5248072","6245070","IRS06ST","9220060",4
"5248073","6245070","IRS06ST","9220060",4
"5248074","6245070","IRS06ST","9220060",4
"5248075","6245075","IRS06ST","9220060",4
"5248076","6245075","IRS06ST","9220060",4
"5248077","6245075","IRS06ST","9220060",4
"5248078","6245075","IRS06ST","9220060",4
"5248079","6245075","IRS06ST","9220060",4
"5248080","6245080","IRS06ST","9220060",4
"5248081","6245080","IRS06ST","9220060",4
"5248082","6245080","IRS06ST","9220060",4
"5248083","6245080","IRS06ST","9220060",4
"5248084","6245080","IRS06ST","9220060",4
"5248085","6245085","IRS06ST","9220060",4
"5248086","6245085","IRS06ST","9220060",4
"5248087","6245085","IRS06ST","9220060",4
"5248088","6245085","IRS06ST","9220060",4
"5248089","6245085","IRS06ST","9220060",4
"5248090","6245090","IRS06ST","9220060",4
"5248091","6245090","IRS06ST","9220060",4
"5248092","6245090","IRS06ST","9220060",4
"5248093","6245090","IRS06ST","9220060",4
"5248094","6245090","IRS06ST","9220060",4
"5248095","6245095","IRS06ST","9220060",4
"5248096","6245095","IRS06ST","9220060",4
"5248097","6245095","IRS06ST","9220060",4
"5248098","6245095","IRS06ST","9220060",4
"5248099","6245095","IRS06ST","9220060",4
"5248100","6245100","IRS06ST","9220060",4
"5248101","6245100","IRS06ST","9220060",4
"5248102","6245100","IRS06ST","9220060",4
"5248103","6245100","IRS06ST","9220060",4
"5248104","6245100","IRS06ST","9220060",4
"5248105","6245105","IRS06ST","9220060",4
"5248106","6245105","IRS06ST","9220060",4
"5248107","6245105","IRS06ST","9220060",4
"5248108","6245105","IRS06ST","9220060",4
"5248109","6245105","IRS06ST","9220060",4
"5248110","6245110","IRS06ST","9220060",4
"5248111","6245110","IRS06ST","9220060",4
"5248112","6245110","IRS06ST","9220060",4
"5248113","6245110","IRS06ST","9220060",4
"5248114","6245110","IRS06ST","9220060",4
"5248115","6245115","IRS06ST","9220060",4
"5248116","6245115","IRS06ST","9220060",4
"5248117","6245115","IRS06ST","9220060",4
"5248118","6245115","IRS06ST","9220060",4
"5248119","6245115","IRS06ST","9220060",4
"5248120","6245120","IRS06ST","9220060",4
"5248121","6245120","IRS06ST","9220060",4
"5248122","6245120","IRS06ST","9220060",4
"5248123","6245120","IRS06ST","9220060",4
"5248124","6245120","IRS06ST","9220060",4
"5248125","6245125","IRS06ST","9220060",4
"5248126","6245125","IRS06ST","9220060",4
"5248127","6245125","IRS06ST","9220060",4
"5248128","6245125","IRS06ST","9220060",4
"5248129","6245125","IRS06ST","9220060",4
"5248130","6245130","IRS06ST","9220060",4
"5248131","6245130","IRS06ST","9220060",4
"5248132","6245130","IRS06ST","9220060",4
"5248133","6245130","IRS06ST","9220060",4
"5248134","6245130","IRS06ST","9220060",4
"5248135","6245135","IRS06ST","9220060",4
"5248136","6245135","IRS06ST","9220060",4
"5248137","6245135","IRS06ST","9220060",4
"5248138","6245135","IRS06ST","9220060",4
"5248139","6245135","IRS06ST","9220060",4
"5248140","6245140","IRS06ST","9220060",4
"5248141","6245140","IRS06ST","9220060",4
"5248142","6245140","IRS06ST","9220060",4
"5248143","6245140","IRS06ST","9220060",4
"5248144","6245140","IRS06ST","9220060",4
"5248145","6245145","IRS06ST","9220060",4
"5248146","6245145","IRS06ST","9220060",4
"5248147","6245145","IRS06ST","9220060",4
"5248148","6245145","IRS06ST","9220060",4
"5248149","6245145","IRS06ST","9220060",4
"5249020","6245020","IRS06ST","9220060",4
"5249021","6245020","IRS06ST","9220060",4
"5249022","6245020","IRS06ST","9220060",4
"5249023","6245020","IRS06ST","9220060",4
"5249024","6245020","IRS06ST","9220060",4
"5249025","6245025","IRS06ST","9220060",4
"5249026","6245025","IRS06ST","9220060",4
"5249027","6245025","IRS06ST","9220060",4
"5249028","6245025","IRS06ST","9220060",4
"5249029","6245025","IRS06ST","9220060",4
"5249030","6245030","IRS06ST","9220060",4
"5249031","6245030","IRS06ST","9220060",4
"5249032","6245030","IRS06ST","9220060",4
"5249033","6245030","IRS06ST","9220060",4
"5249034","6245030","IRS06ST","9220060",4
"5249035","6245035","IRS06ST","9220060",4
"5249036","6245035","IRS06ST","9220060",4
"5249037","6245035","IRS06ST","9220060",4
"5249038","6245035","IRS06ST","9220060",4
"5249039","6245035","IRS06ST","9220060",4
"5249040","6245040","IRS06ST","9220060",4
"5249041","6245040","IRS06ST","9220060",4
"5249042","6245040","IRS06ST","9220060",4
"5249043","6245040","IRS06ST","9220060",4
"5249044","6245040","IRS06ST","9220060",4
"5249045","6245045","IRS06ST","9220060",4
"5249046","6245045","IRS06ST","9220060",4
"5249047","6245045","IRS06ST","9220060",4
"5249048","6245045","IRS06ST","9220060",4
"5249049","6245045","IRS06ST","9220060",4
"5249050","6245050","IRS06ST","9220060",4
"5249051","6245050","IRS06ST","9220060",4
"5249052","6245050","IRS06ST","9220060",4
"5249053","6245050","IRS06ST","9220060",4
"5249054","6245050","IRS06ST","9220060",4
"5249055","6245055","IRS06ST","9220060",4
"5249056","6245055","IRS06ST","9220060",4
"5249057","6245055","IRS06ST","9220060",4
"5249058","6245055","IRS06ST","9220060",4
"5249059","6245055","IRS06ST","9220060",4
"5249060","6245060","IRS06ST","9220060",4
"5249061","6245060","IRS06ST","9220060",4
"5249062","6245060","IRS06ST","9220060",4
"5249063","6245060","IRS06ST","9220060",4
"5249064","6245060","IRS06ST","9220060",4
"5249065","6245065","IRS06ST","9220060",4
"5249066","6245065","IRS06ST","9220060",4
"5249067","6245065","IRS06ST","9220060",4
"5249068","6245065","IRS06ST","9220060",4
"5249069","6245065","IRS06ST","9220060",4
"5249070","6245070","IRS06ST","9220060",4
"5249071","6245070","IRS06ST","9220060",4
"5249072","6245070","IRS06ST","9220060",4
"5249073","6245070","IRS06ST","9220060",4
"5249074","6245070","IRS06ST","9220060",4
"5249075","6245075","IRS06ST","9220060",4
"5249076","6245075","IRS06ST","9220060",4
"5249077","6245075","IRS06ST","9220060",4
"5249078","6245075","IRS06ST","9220060",4
"5249079","6245075","IRS06ST","9220060",4
"5249080","6245080","IRS06ST","9220060",4
"5249081","6245080","IRS06ST","9220060",4
"5249082","6245080","IRS06ST","9220060",4
"5249083","6245080","IRS06ST","9220060",4
"5249084","6245080","IRS06ST","9220060",4
"5249085","6245085","IRS06ST","9220060",4
"5249086","6245085","IRS06ST","9220060",4
"5249087","6245085","IRS06ST","9220060",4
"5249088","6245085","IRS06ST","9220060",4
"5249089","6245085","IRS06ST","9220060",4
"5249090","6245090","IRS06ST","9220060",4
"5249091","6245090","IRS06ST","9220060",4
"5249092","6245090","IRS06ST","9220060",4
"5249093","6245090","IRS06ST","9220060",4
"5249094","6245090","IRS06ST","9220060",4
"5249095","6245095","IRS06ST","9220060",4
"5249096","6245095","IRS06ST","9220060",4
"5249097","6245095","IRS06ST","9220060",4
"5249098","6245095","IRS06ST","9220060",4
"5249099","6245095","IRS06ST","9220060",4
"5249100","6245100","IRS06ST","9220060",4
"5249101","6245100","IRS06ST","9220060",4
"5249102","6245100","IRS06ST","9220060",4
"5249103","6245100","IRS06ST","9220060",4
"5249104","6245100","IRS06ST","9220060",4
"5249105","6245105","IRS06ST","9220060",4
"5249106","6245105","IRS06ST","9220060",4
"5249107","6245105","IRS06ST","9220060",4
"5249108","6245105","IRS06ST","9220060",4
"5249109","6245105","IRS06ST","9220060",4
"5249110","6245110","IRS06ST","9220060",4
"5249111","6245110","IRS06ST","9220060",4
"5249112","6245110","IRS06ST","9220060",4
"5249113","6245110","IRS06ST","9220060",4
"5249114","6245110","IRS06ST","9220060",4
"5249115","6245115","IRS06ST","9220060",4
"5249116","6245115","IRS06ST","9220060",4
"5249117","6245115","IRS06ST","9220060",4
"5249118","6245115","IRS06ST","9220060",4
"5249119","6245115","IRS06ST","9220060",4
"5249120","6245120","IRS06ST","9220060",4
"5249121","6245120","IRS06ST","9220060",4
"5249122","6245120","IRS06ST","9220060",4
"5249123","6245120","IRS06ST","9220060",4
"5249124","6245120","IRS06ST","9220060",4
"5249125","6245125","IRS06ST","9220060",4
"5249126","6245125","IRS06ST","9220060",4
"5249127","6245125","IRS06ST","9220060",4
"5249128","6245125","IRS06ST","9220060",4
"5249129","6245125","IRS06ST","9220060",4
"5249130","6245130","IRS06ST","9220060",4
"5249131","6245130","IRS06ST","9220060",4
"5249132","6245130","IRS06ST","9220060",4
"5249133","6245130","IRS06ST","9220060",4
"5249134","6245130","IRS06ST","9220060",4
"5249135","6245135","IRS06ST","9220060",4
"5249136","6245135","IRS06ST","9220060",4
"5249137","6245135","IRS06ST","9220060",4
"5249138","6245135","IRS06ST","9220060",4
"5249139","6245135","IRS06ST","9220060",4
"5249140","6245140","IRS06ST","9220060",4
"5249141","6245140","IRS06ST","9220060",4
"5249142","6245140","IRS06ST","9220060",4
"5249143","6245140","IRS06ST","9220060",4
"5249144","6245140","IRS06ST","9220060",4
"5249145","6245145","IRS06ST","9220060",4
"5249146","6245145","IRS06ST","9220060",4
"5249147","6245145","IRS06ST","9220060",4
"5249148","6245145","IRS06ST","9220060",4
"5249149","6245145","IRS06ST","9220060",4
"5250020","6250020","IRS06ST","9220060",4
"5250021","6250020","IRS06ST","9220060",4
"5250022","6250020","IRS06ST","9220060",4
"5250023","6250020","IRS06ST","9220060",4
"5250024","6250020","IRS06ST","9220060",4
"5250025","6250025","IRS06ST","9220060",4
"5250026","6250025","IRS06ST","9220060",4
"5250027","6250025","IRS06ST","9220060",4
"5250028","6250025","IRS06ST","9220060",4
"5250029","6250025","IRS06ST","9220060",4
"5250030","6250030","IRS06ST","9220060",4
"5250031","6250030","IRS06ST","9220060",4
"5250032","6250030","IRS06ST","9220060",4
"5250033","6250030","IRS06ST","9220060",4
"5250034","6250030","IRS06ST","9220060",4
"5250035","6250035","IRS06ST","9220060",4
"5250036","6250035","IRS06ST","9220060",4
"5250037","6250035","IRS06ST","9220060",4
"5250038","6250035","IRS06ST","9220060",4
"5250039","6250035","IRS06ST","9220060",4
"5250040","6250040","IRS06ST","9220060",4
"5250041","6250040","IRS06ST","9220060",4
"5250042","6250040","IRS06ST","9220060",4
"5250043","6250040","IRS06ST","9220060",4
"5250044","6250040","IRS06ST","9220060",4
"5250045","6250045","IRS06ST","9220060",4
"5250046","6250045","IRS06ST","9220060",4
"5250047","6250045","IRS06ST","9220060",4
"5250048","6250045","IRS06ST","9220060",4
"5250049","6250045","IRS06ST","9220060",4
"5250050","6250050","IRS06ST","9220060",4
"5250051","6250050","IRS06ST","9220060",4
"5250052","6250050","IRS06ST","9220060",4
